member_id,ticker,exchange,person_name,name_normalized,role,board_type,age,year_of_birth,education,shares,tenure_since,data_sources,confidence_score,is_current,scraped_at
d721b9ca,HUT,HNX,31.218.963,31.218.963,Phạm Quang Dũng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
f74503fc,HUT,HNX,19.322.520,19.322.520,Windstar Resources Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
06d795ec,HUT,HNX,16.044.000,16.044.000,Vũ Thái Xuyên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
40fa878f,HUT,HNX,2.670.720,2.670.720,Trần Hải Yến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
3f715992,HUT,HNX,2.526.141,2.526.141,Phạm Thị Chi,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
0ef9d03c,HUT,HNX,2.400.000,2.400.000,Hồ Việt Hà,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
b5a524b3,HUT,HNX,229.389,229.389,Trần Thị Thanh Tân,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
2caf3e8b,HUT,HNX,36.000,36.000,Phạm Đức Minh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
5e440e4b,HUT,HNX,30,30,Nguyễn Dương Thụ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
667f4936,HUT,HNX,14.838.949,14.838.949,Công ty Cổ phần Tasco,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
ffc145fc,HUT,HNX,900.000,900.000,CTCP Đầu tư Phát triển Nhà và Đô thị HUD8 (HD8),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:34.644614
5a9d71d6,IDC,HNX,Nguyễn Cao Nguyên,nguyen cao nguyen,Thành viên HĐQT,Khác,69.0,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
e4f1669d,IDC,HNX,Nguyễn Văn Vũ,nguyen van vu,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
66ce80f9,IDC,HNX,Nguyễn Văn Thúy,nguyen van thuy,Phó Tổng GĐ,Khác,68.0,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
b6ce43ad,IDC,HNX,Hoàng Văn Hiến,hoang van hien,Trưởng BKS,Khác,59.0,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
01ca6e07,IDC,HNX,Đào Hữu Thắng,dao huu thang,Thành viên BKS,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
fcf2e727,IDC,HNX,Võ Tấn Dũng,vo tan dung,Thành viên BKS,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
daf46b4f,IDC,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCông ty Cổ phần Tập đoàn SSG85.387.49822,503/12/2025Công ty TNHH Sản xuất và Thương mại Bách Việt45.265.49411,9303/12/2025Công ty TNHH Kinh doanh và cho thuê nhà Tân Bách Việt11.031.9492,9103/12/2025Đặng Việt Dũng (Con của ôngĐặng Chính Trung)9.613.9992,5303/12/2025Norges Bank7.532.2691,9803/12/2025Hanoi Investments Holdings Limited6.213.1041,6403/12/2025Vietnam Enterprise Investments Limited5.061.1491,3303/12/2025Nguyễn Văn Minh7.8420,003/12/2025Ninh Mạnh Hồng7.8420,003/12/2025Nguyễn Văn Đạt4.3000,003/12/2025Phạm Văn Toán4.3000,003/12/2025Đào Minh Tiến4.3000,003/12/2025Phạm Minh Hiệp4.3000,003/12/2025Trịnh Hùng Lâm2.6560,003/12/2025Phan Văn Chính2.5290,003/12/2025Trần Thị Ngọc1.5170,003/12/2025Trần Thị Ngọc1.5170,003/12/2025Phan Văn Chung1.1380,003/12/2025Hoàng Văn Hiến6320,003/12/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
53146129,IDC,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
571999e3,IDC,HNX,85.387.498,85.387.498,Công ty Cổ phần Tập đoàn SSG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
600940bf,IDC,HNX,45.265.494,45.265.494,Công ty TNHH Sản xuất và Thương mại Bách Việt,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
2d8df0d2,IDC,HNX,11.031.949,11.031.949,Công ty TNHH Kinh doanh và cho thuê nhà Tân Bách Việt,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
591069d7,IDC,HNX,9.613.999,9.613.999,Đặng Việt Dũng (Con của ôngĐặng Chính Trung),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
32885123,IDC,HNX,7.532.269,7.532.269,Norges Bank,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
0b5dc158,IDC,HNX,6.213.104,6.213.104,Hanoi Investments Holdings Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
26102059,IDC,HNX,5.061.149,5.061.149,Vietnam Enterprise Investments Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
37e036db,IDC,HNX,7.842,7.842,Nguyễn Văn Minh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
dfbab8fc,IDC,HNX,4.300,4.300,Nguyễn Văn Đạt,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
211a4a6d,IDC,HNX,2.656,2.656,Trịnh Hùng Lâm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
866ec897,IDC,HNX,2.529,2.529,Phan Văn Chính,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
b0b54b1c,IDC,HNX,1.517,1.517,Trần Thị Ngọc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
7618e792,IDC,HNX,1.138,1.138,Phan Văn Chung,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
0846edc9,IDC,HNX,632,632,Hoàng Văn Hiến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
456cb84b,IDC,HNX,7.064.103,7.064.103,Tổng Công ty cổ phần Đầu tư và Phát triển KCN Dầu khí-Long Sơn (PXL),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:36.454651
2d981f25,CEO,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYĐoàn Văn Bình107.236.70818,907/08/2025Công ty TNHH Thương mại và Đầu tư Trường Thuận46.856.2478,2607/08/2025Đỗ Phương Anh2.469.9290,4407/08/2025Trần Trung Kết182.3820,0307/08/2025Bùi Đức Thuyên163.1000,0307/08/2025Đoàn Văn Minh157.5570,0307/08/2025Vũ Thị Lan Anh155.4520,0307/08/2025Cao Văn Kiên132.2990,0207/08/2025Trần Đạo Đức119.8410,0207/08/2025Đỗ Thị Thơm116.4290,0207/08/2025Tạ Văn Tố79.9860,0114/11/2025Nguyễn Thu Phương31.1270,0107/08/2025Ngô Thị Nguyệt Ánh4870,007/08/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
5b7db841,CEO,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
9154be0a,CEO,HNX,107.236.708,107.236.708,Đoàn Văn Bình,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
499ffffb,CEO,HNX,46.856.247,46.856.247,Công ty TNHH Thương mại và Đầu tư Trường Thuận,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
6b272c12,CEO,HNX,2.469.929,2.469.929,Đỗ Phương Anh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
693b3665,CEO,HNX,182.382,182.382,Trần Trung Kết,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
b3efec52,CEO,HNX,163.100,163.100,Bùi Đức Thuyên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
1db44f65,CEO,HNX,157.557,157.557,Đoàn Văn Minh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
81cc949d,CEO,HNX,155.452,155.452,Vũ Thị Lan Anh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
29d7010e,CEO,HNX,132.299,132.299,Cao Văn Kiên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
1e4dafd4,CEO,HNX,119.841,119.841,Trần Đạo Đức,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
6b452041,CEO,HNX,116.429,116.429,Đỗ Thị Thơm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
a18954d2,CEO,HNX,79.986,79.986,Tạ Văn Tố,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
0bb97af3,CEO,HNX,31.127,31.127,Nguyễn Thu Phương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
c6aaebaf,CEO,HNX,487,487,Ngô Thị Nguyệt Ánh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:38.503125
45715eba,PVI,HNX,Lê Tài Đức,le tai duc,Thành viên BKS,Khác,48.0,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
26995446,PVI,HNX,Trần Trung Hiếu,tran trung hieu,Thư ký công ty,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
dbd50f33,PVI,HNX,Đào Hải Yến,dao hai yen,Thư ký công ty,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
43bfd287,PVI,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYHDI Global SE99.275.13642,3831/12/2025Tập đoàn Công nghiệp-Năng lượng Quốc gia Việt Nam81.978.74035,001/10/2025Funderburk Lighthouse Litmited29.555.19512,6201/10/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
fe6bd065,PVI,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
caa259bf,PVI,HNX,99.275.136,99.275.136,HDI Global SE,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
24632dce,PVI,HNX,81.978.740,81.978.740,Tập đoàn Công nghiệp-Năng lượng Quốc gia Việt Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
c44756ed,PVI,HNX,29.555.195,29.555.195,Funderburk Lighthouse Litmited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
a60db727,PVI,HNX,84.653.610,84.653.610,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội (Hanoi Re) (PRE),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
920f1054,PVI,HNX,4.350.000,4.350.000,Công ty Cổ phần đầu tư PVR Hà Nội (PVR),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:40.609651
48c4768f,SHS,HNX,Doãn Thị Như Quỳnh,doan thi nhu quynh,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
de92256a,SHS,HNX,Nguyễn Duy Linh,nguyen duy linh,Tổng Giám đốc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
6218865d,SHS,HNX,Trần Phước Hạ Nhi,tran phuoc ha nhi,Giám đốc chi nhánh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
ae6afa66,SHS,HNX,Phạm Thanh Vũ,pham thanh vu,Giám đốc chi nhánh TP.HCM,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
7c1aca8c,SHS,HNX,Tạ Quốc Việt,ta quoc viet,Giám đốc phòng giao dịch,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
2b525775,SHS,HNX,Trần Linh Chi,tran linh chi,Thành viên Ban kiểm toán nội bộ,Khác,29.0,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
4af9ad34,SHS,HNX,Phạm Minh Luận,pham minh luan,Trưởng Ban kiểm toán nội bộ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
15b851e7,SHS,HNX,Nguyễn Thị Trinh Lê,nguyen thi trinh le,Chuyên viên Ban kiểm toán nội bộ,Khác,32.0,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
b34df157,SHS,HNX,Bùi Thị Hồng Hạnh,bui thi hong hanh,Công bố thông tin,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
dc2b4c6f,SHS,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCTCP Tập đoàn T&T50.170.0665,5824/04/2025PYN Elite Fund (Non-Ucits)43.926.7904,8824/04/2025Vũ Đức Tiến22.110.6152,4624/04/2025Đỗ Quang Vinh13.781.2481,5324/04/2025Bùi Minh Lực13.757.7201,5324/04/2025Công ty TNHH Tổng công ty Hòa Bình Minh9.295.4201,0324/04/2025Đỗ Quang Hiển4.877.9920,5424/04/2025Vũ Đức Trung2.930.5100,3330/07/2025Trần Sỹ Tiến1.226.5310,1424/04/2025Nguyễn Chí Thành1.226.5310,1424/04/2025Lê Đăng Khoa585.7030,0724/04/2025Lưu Danh Đức413.4370,0524/04/2025Phạm Thị Bích Hồng391.7170,0424/04/2025Mai Xuân Sơn372.2990,0424/04/2025Nguyễn Diệu Trinh372.0930,0424/04/2025CTCP Dệt Kim Hà Nội261.8620,0324/04/2025Uông Vân Hạnh261.8590,0324/04/2025Nguyễn Thủy Hạnh Mai196.9210,0224/04/2025Lương Thị Lựu68.9930,0124/04/2025Doãn Thị Như Quỳnh64.7710,0124/04/2025Phan Thùy Linh20.9470,024/04/2025Trần Thị Vân540,022/07/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
2876dfad,SHS,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
483609c0,SHS,HNX,50.170.066,50.170.066,CTCP Tập đoàn T&T,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
651d0738,SHS,HNX,43.926.790,43.926.790,PYN Elite Fund (Non-Ucits),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
9cdbc44b,SHS,HNX,22.110.615,22.110.615,Vũ Đức Tiến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
d8320e0f,SHS,HNX,13.781.248,13.781.248,Đỗ Quang Vinh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
c0ac12f8,SHS,HNX,13.757.720,13.757.720,Bùi Minh Lực,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
c3b6910b,SHS,HNX,9.295.420,9.295.420,Công ty TNHH Tổng công ty Hòa Bình Minh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
f2d09493,SHS,HNX,4.877.992,4.877.992,Đỗ Quang Hiển,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
33a180d8,SHS,HNX,2.930.510,2.930.510,Vũ Đức Trung,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
da084b55,SHS,HNX,1.226.531,1.226.531,Trần Sỹ Tiến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
5f7c307a,SHS,HNX,585.703,585.703,Lê Đăng Khoa,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
e191cbc6,SHS,HNX,413.437,413.437,Lưu Danh Đức,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
1a8b199c,SHS,HNX,391.717,391.717,Phạm Thị Bích Hồng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
fe7c1b0a,SHS,HNX,372.299,372.299,Mai Xuân Sơn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
db22e012,SHS,HNX,372.093,372.093,Nguyễn Diệu Trinh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
57b32342,SHS,HNX,261.862,261.862,CTCP Dệt Kim Hà Nội,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
9a861332,SHS,HNX,261.859,261.859,Uông Vân Hạnh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
6e54fbd9,SHS,HNX,196.921,196.921,Nguyễn Thủy Hạnh Mai,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
fdf51fd6,SHS,HNX,68.993,68.993,Lương Thị Lựu,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
a4f655f3,SHS,HNX,64.771,64.771,Doãn Thị Như Quỳnh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
c5e41f69,SHS,HNX,20.947,20.947,Phan Thùy Linh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
9b9915c2,SHS,HNX,54,54,Trần Thị Vân,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
e30651e9,SHS,HNX,59.479.134,59.479.134,Ngân hàng Thương mại cổ phần Sài Gòn - Hà Nội (SHB),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
2458cb61,SHS,HNX,13.662.023,13.662.023,Công ty Cổ phần Tập đoàn Xây dựng Tracodi (TCD),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
8472218a,SHS,HNX,7.271.024,7.271.024,Công ty Cổ phần Bất động sản và Đầu tư VRC (VRC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
ef51d3f1,SHS,HNX,3.794.112,3.794.112,Công ty Cổ phần Trường Thành Energy Group (TEG),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
9fec8abe,SHS,HNX,3.105.750,3.105.750,Công ty Cổ phần Tổng công ty Công trình đường sắt (RCC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
fcf61e86,SHS,HNX,3.100.000,3.100.000,Công ty cổ phần Xây lắp dầu khí Thanh Hóa (PVH),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
969b44bc,SHS,HNX,2.850.900,2.850.900,Công ty Cổ phần Chứng khoán APG (APG),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
31a81f1f,SHS,HNX,2.768.438,2.768.438,CTCP Kim khí Thăng Long (KTL),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
8f688db0,SHS,HNX,2.714.341,2.714.341,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê (PLP),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
6b27bd41,SHS,HNX,2.473.494,2.473.494,Công ty Cổ phần TTBGroup (TTB),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
3fd51506,SHS,HNX,1.225.481,1.225.481,Công ty cổ phần Đầu tư Xây dựng và Khai thác Công trình Giao thông 584 (NTB),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
e06716af,SHS,HNX,980.000,980.000,Công ty cổ phần Đầu tư Dịch vụ Hạ tầng Xăng Dầu (PLA),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
c906dcbb,SHS,HNX,907.394,907.394,Công ty Cổ phần Sản xuất và Thương mại Phúc Tiến   (PHT),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
50d9bda8,SHS,HNX,250.000,250.000,Công ty Cổ phần Trang trí Nội thất Dầu khí (PID),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
17dfac38,SHS,HNX,191.100,191.100,Công ty cổ phần Đầu tư và Phát triển nhà số 6 Hà Nội (HD6),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
b8d4046c,SHS,HNX,3.000,3.000,Công ty Cổ phần Lương thực Thực phẩm Safoco (SAF),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
45028094,SHS,HNX,5,5,Công ty cổ phần Đầu tư và Phát triển Đô thị Long Giang (LGL),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:42.340128
5d0bdfbc,DVD,HNX,Nguyễn Thị Thanh Huế,nguyen thi thanh hue,Chủ tịch HĐQT,Khác,52.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
4849e693,DVD,HNX,Cao Hồng Vân,cao hong van,Thành viên HĐQT,Khác,54.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
901780a1,DVD,HNX,Nguyễn Hoàng Hải,nguyen hoang hai,Thành viên HĐQT,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
b3d49e27,DVD,HNX,Nguyễn Văn Tuân,nguyen van tuan,Thành viên HĐQT,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
445bea84,DVD,HNX,Nguyễn Văn Việt,nguyen van viet,Thành viên HĐQT,Khác,50.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
afa8fe1c,DVD,HNX,Phạm Quốc Thanh,pham quoc thanh,Thành viên HĐQT,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
0522f53a,DVD,HNX,Vi Thị Lệ Hằng,vi thi le hang,Phó Tổng GĐ,Khác,52.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
f4db3d91,DVD,HNX,Nguyễn Thị Chinh,nguyen thi chinh,Trưởng BKS,Khác,52.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
453ffb1b,DVD,HNX,Phạm Thị Liễu,pham thi lieu,Thành viên BKS,Khác,49.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
21c41c60,DVD,HNX,Trịnh Ngọc Vinh,trinh ngoc vinh,Thành viên BKS,Khác,49.0,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
f65d0172,DVD,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYLê Văn Dũng6.411.59053,8308/09/2010BI Private Equity New Market II K/S1.600.00013,4311/03/2011Chi nhánh CTCP Đầu tư Tài chính Thăng Long tại TP.HCM771.6056,4808/09/2010Ngân hàng Thương mại cổ phần An Bình736.2506,1830/06/2024Hồ Minh Việt734.4986,1708/09/2010Đào Xuân Hưởng697.5005,8608/09/2010Công ty TNHH Phát triển Thương mại và kỹ thuật Hoàn Thiện588.4424,9408/09/2010Quỹ Đầu tư Chứng khoán Y tế Bản Việt (VCHF)569.0364,7808/09/2010CTCP Đầu tư Y Tế Medi544.3004,5722/09/2010",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
b65b10fc,DVD,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
3bfeeb6f,DVD,HNX,6.411.590,6.411.590,Lê Văn Dũng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
f1e0c5f1,DVD,HNX,1.600.000,1.600.000,BI Private Equity New Market II K/S,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
4d179d37,DVD,HNX,771.605,771.605,Chi nhánh CTCP Đầu tư Tài chính Thăng Long tại TP.HCM,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
885dfbbe,DVD,HNX,736.250,736.250,Ngân hàng Thương mại cổ phần An Bình,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
97bef9f0,DVD,HNX,734.498,734.498,Hồ Minh Việt,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
0b7e0d49,DVD,HNX,697.500,697.500,Đào Xuân Hưởng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
97ac2647,DVD,HNX,588.442,588.442,Công ty TNHH Phát triển Thương mại và kỹ thuật Hoàn Thiện,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
9592d455,DVD,HNX,569.036,569.036,Quỹ Đầu tư Chứng khoán Y tế Bản Việt (VCHF),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
dd39028a,DVD,HNX,544.300,544.300,CTCP Đầu tư Y Tế Medi,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:44.533343
26d868e0,TAR,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYPhạm Thái Bình11.000.00014,0410/11/2022Trịnh Phương Thảo2.499.9083,1910/11/2022Lê Thị Kiều2.310.1022,9510/11/2022Trương Khả Tú (Con của bàLư Lệ Trân)2.234.8702,8510/11/2022Trương Thị Thanh Ngọc819.3631,0510/11/2022Phạm Tam Tiến7260,010/11/2022Lư Lệ Trân7260,010/11/2022",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
16f2a5bc,TAR,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
89cc2ff1,TAR,HNX,11.000.000,11.000.000,Phạm Thái Bình,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
3b0de399,TAR,HNX,2.499.908,2.499.908,Trịnh Phương Thảo,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
74ccca15,TAR,HNX,2.310.102,2.310.102,Lê Thị Kiều,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
c833148f,TAR,HNX,2.234.870,2.234.870,Trương Khả Tú (Con của bàLư Lệ Trân),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
991cd970,TAR,HNX,819.363,819.363,Trương Thị Thanh Ngọc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
ac5f2466,TAR,HNX,726,726,Phạm Tam Tiến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:46.176893
937aef3b,PVB,HNX,Nguyễn Văn Việt,nguyen van viet,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
39b6be8b,PVB,HNX,Nguyễn Thành Minh,nguyen thanh minh,Phó Giám đốc,Khác,46.0,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
e6aeb8bb,PVB,HNX,Bùi Nhật Vinh,bui nhat vinh,Trưởng phòng kỹ thuật,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
fb34127f,PVB,HNX,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYTổng Công ty Khí Việt Nam-CTCP11.434.00052,9430/06/2024",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
bed8fc1c,PVB,HNX,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
4e23e4d4,PVB,HNX,11.434.000,11.434.000,Tổng Công ty Khí Việt Nam-CTCP,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:47.817815
750b0a68,SAB,HOSE,Pramoad Phorndprapha,pramoad phorndprapha,Thành viên HĐQT,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:58.372080
